Q,I,K,lambda,C,#1num_cols,#1r2-score,#1time,#2num_cols,#2r2-score,#2time,#3num_cols,#3r2-score,#3time
150,10,9,0.00000,0.95000,66,0.65848,184.52001s,63,0.93525,157.95349s,72,1.00000,63.71414s
150,10,9,0.00000,0.99000,65,0.65053,185.85727s,58,0.93426,157.25048s,71,1.00000,63.59198s
150,10,9,0.20000,0.90000,35,0.59001,159.88584s,43,0.89422,138.92489s,78,0.99831,46.12056s
150,10,9,0.20000,0.95000,60,0.64389,166.20444s,45,0.89211,142.53810s,90,0.99922,47.13155s
150,10,9,0.20000,0.99000,68,0.63969,170.36944s,61,0.91736,143.71511s,75,0.99932,46.84830s
150,10,9,0.50000,0.90000,13,0.48433,135.08612s,26,0.82258,139.51966s,35,0.98148,45.90865s
150,10,9,0.50000,0.95000,53,0.61067,164.33846s,37,0.83952,141.06050s,77,0.99558,46.54387s
150,10,9,0.50000,0.99000,63,0.63006,168.91195s,59,0.85541,143.91843s,77,0.99568,47.66504s
150,10,12,0.00000,0.90000,63,0.65783,276.98205s,56,0.92643,237.03030s,70,1.00000,94.28454s
150,10,12,0.00000,0.95000,72,0.65749,284.02356s,65,0.93272,244.75014s,73,1.00000,96.52450s
150,10,12,0.00000,0.99000,67,0.65248,281.14065s,62,0.93532,243.31973s,67,1.00000,93.58111s
150,10,12,0.20000,0.90000,42,0.59517,261.06755s,39,0.88933,226.36296s,75,0.99531,78.79998s
150,10,12,0.20000,0.95000,69,0.65084,263.43196s,51,0.89969,226.59407s,83,0.99923,78.02810s
150,10,12,0.20000,0.99000,70,0.64612,264.27335s,66,0.91831,229.00658s,73,0.99919,78.08124s
150,10,12,0.50000,0.90000,13,0.48433,230.43068s,30,0.82540,221.59242s,31,0.96344,76.62692s
150,10,12,0.50000,0.95000,60,0.63107,262.87516s,40,0.85663,225.79095s,80,0.99580,77.35710s
150,10,12,0.50000,0.99000,64,0.62117,264.10242s,50,0.86461,226.96209s,80,0.99601,77.58850s
